Replicate,Receptor,Peptide,ATP,Date,concentration,luminescence,norm_luminescence
2,LRWa.R193,LRWa3,45034.48222,2022_09_02,1e-5,22918.0630504,92.22814082376439
2,LRWa.R193,LRWa3,45034.48222,2022_09_02,1e-4,18068.0095376,48.046006253426526
3,LRWa.R193,LRWa3,46459.7174784,2022_09_02,0,15202.1114616,0
3,LRWa.R193,LRWa3,46459.7174784,2022_09_02,1e-12,12385.370764,-33.60338856473958
3,LRWa.R193,LRWa3,46459.7174784,2022_09_02,1e-11,14874.3691264,-3.9099278993712514
3,LRWa.R193,LRWa3,46459.7174784,2022_09_02,1e-10,18942.3726384,44.62088035462783
3,LRWa.R193,LRWa3,46459.7174784,2022_09_02,1e-9,22750.9215448,90.05642537253398
3,LRWa.R193,LRWa3,46459.7174784,2022_09_02,1e-8,23584.4229424,100
3,LRWa.R193,LRWa3,46459.7174784,2022_09_02,1e-7,18535.9403752,39.77219077621084
3,LRWa.R193,LRWa3,46459.7174784,2022_09_02,1e-6,20699.7706032,65.58643345803355
3,LRWa.R193,LRWa3,46459.7174784,2022_09_02,1e-5,21813.9036952,78.87791152529415
3,LRWa.R193,LRWa3,46459.7174784,2022_09_02,1e-4,19218.0559776,47.909750493031346
4,LRWa.R193,LRWa3,33860.2694904,2022_09_09,0,7808.1369602,0
4,LRWa.R193,LRWa3,33860.2694904,2022_09_09,1e-13,6815.4554448,-26.458732091679906
4,LRWa.R193,LRWa3,33860.2694904,2022_09_09,1e-12,7140.0068964,-17.80820342298599
4,LRWa.R193,LRWa3,33860.2694904,2022_09_09,1e-11,8924.193163,29.74713602604345
4,LRWa.R193,LRWa3,33860.2694904,2022_09_09,1e-10,8641.5877578,22.21462878394533
4,LRWa.R193,LRWa3,33860.2694904,2022_09_09,1e-9,10979.5335064,84.52976132891199
4,LRWa.R193,LRWa3,33860.2694904,2022_09_09,1e-8,4813.1393204,-79.82806059882216
4,LRWa.R193,LRWa3,33860.2694904,2022_09_09,1e-7,10071.9542378,60.33932729008135
4,LRWa.R193,LRWa3,33860.2694904,2022_09_09,1e-6,11364.3662956,94.7870165629171
4,LRWa.R193,LRWa3,33860.2694904,2022_09_09,1e-5,11559.9475608,100
4,LRWa.R193,LRWa3,33860.2694904,2022_09_09,1e-4,10179.1147016,63.19556059201993
5,LRWa.R193,LRWa3,33627.5615948,2022_09_09,0,8665.2060378,0
5,LRWa.R193,LRWa3,33627.5615948,2022_09_09,1e-13,8207.6063868,-7.626867827430652
5,LRWa.R193,LRWa3,33627.5615948,2022_09_09,1e-12,5262.2898174,-56.71680951699557
5,LRWa.R193,LRWa3,33627.5615948,2022_09_09,1e-11,10829.4114794,36.07106958761506
5,LRWa.R193,LRWa3,33627.5615948,2022_09_09,1e-10,10588.586351,32.057208519720994
5,LRWa.R193,LRWa3,33627.5615948,2022_09_09,1e-9,11113.6599268,40.80867227969443
5,LRWa.R193,LRWa3,33627.5615948,2022_09_09,1e-8,7905.8871348,-12.655658498416626
5,LRWa.R193,LRWa3,33627.5615948,2022_09_09,1e-7,10247.1910016,26.36713161279323
5,LRWa.R193,LRWa3,33627.5615948,2022_09_09,1e-6,14665.0432102,100
5,LRWa.R193,LRWa3,33627.5615948,2022_09_09,1e-5,13403.1806908,78.96838725549544
5,LRWa.R193,LRWa3,33627.5615948,2022_09_09,1e-4,12294.0648656,60.48262183669255
6,LRWa.R193,LRWa3,36162.5565824,2022_09_09,0,9083.2473644,0
6,LRWa.R193,LRWa3,36162.5565824,2022_09_09,1e-13,7164.2287732,-46.48636739171838
6,LRWa.R193,LRWa3,36162.5565824,2022_09_09,1e-12,3676.400286,-130.975635603494
6,LRWa.R193,LRWa3,36162.5565824,2022_09_09,1e-11,7516.2798526,-37.958270846595454
6,LRWa.R193,LRWa3,36162.5565824,2022_09_09,1e-10,10144.4608044,25.70686812472256
6,LRWa.R193,LRWa3,36162.5565824,2022_09_09,1e-9,9840.919053,18.353863084014517
6,LRWa.R193,LRWa3,36162.5565824,2022_09_09,1e-8,5602.7761392,-84.31104566307415
6,LRWa.R193,LRWa3,36162.5565824,2022_09_09,1e-7,10987.7293288,46.13423168174669
6,LRWa.R193,LRWa3,36162.5565824,2022_09_09,1e-6,12845.024316000001,91.12540452691789
6,LRWa.R193,LRWa3,36162.5565824,2022_09_09,1e-5,13211.3793284,100
6,LRWa.R193,LRWa3,36162.5565824,2022_09_09,1e-4,9969.20580799999,21.461485517568825
7,LRWa.R193,LRWa3,34978.5237024,2023_02_17,0,874.8583454,0
7,LRWa.R193,LRWa3,34978.5237024,2023_02_17,1e-13,1246.4877458,4.096248959118293
7,LRWa.R193,LRWa3,34978.5237024,2023_02_17,1e-12,1911.7551762,11.429094574610936
7,LRWa.R193,LRWa3,34978.5237024,2023_02_17,1e-11,1880.5552476,11.085196392941898
7,LRWa.R193,LRWa3,34978.5237024,2023_02_17,1e-10,2532.6518622,18.272867970929923
7,LRWa.R193,LRWa3,34978.5237024,2023_02_17,1e-9,3180.2416168,25.41086312244571
7,LRWa.R193,LRWa3,34978.5237024,2023_02_17,1e-8,4769.7451678,42.93101158026557
7,LRWa.R193,LRWa3,34978.5237024,2023_02_17,1e-7,4768.1029062,42.91290991133851
7,LRWa.R193,LRWa3,34978.5237024,2023_02_17,1e-6,7679.2739306,75.00100968406531
7,LRWa.R193,LRWa3,34978.5237024,2023_02_17,1e-5,9947.2903218,100
7,LRWa.R193,LRWa3,34978.5237024,2023_02_17,1e-4,6163.8901218,58.29783888331475
8,LRWa.R193,LRWa3,35218.2132176,2023_02_17,0,1034.8880396,0
8,LRWa.R193,LRWa3,35218.2132176,2023_02_17,1e-13,1119.1260694,1.6199350685293439
8,LRWa.R193,LRWa3,35218.2132176,2023_02_17,1e-12,937.7453696,-1.8680970834336075
8,LRWa.R193,LRWa3,35218.2132176,2023_02_17,1e-11,1392.6997756,6.880880054459244
8,LRWa.R193,LRWa3,35218.2132176,2023_02_17,1e-10,1610.9451308,11.077836052498538
8,LRWa.R193,LRWa3,35218.2132176,2023_02_17,1e-9,1825.1070132,15.196265038381789
8,LRWa.R193,LRWa3,35218.2132176,2023_02_17,1e-8,3631.396551,49.932022429040494
8,LRWa.R193,LRWa3,35218.2132176,2023_02_17,1e-7,4855.9234726,73.48022396423502
8,LRWa.R193,LRWa3,35218.2132176,2023_02_17,1e-6,4182.631234,60.53251244645252
8,LRWa.R193,LRWa3,35218.2132176,2023_02_17,1e-5,6234.9748478,100
8,LRWa.R193,LRWa3,35218.2132176,2023_02_17,1e-4,5046.2231302,77.13977167216784
9,LRWa.R193,LRWa3,31592.2641692,2023_02_17,0,571.659761,0
9,LRWa.R193,LRWa3,31592.2641692,2023_02_17,1e-13,505.5189214,-1.62093163232411
9,LRWa.R193,LRWa3,31592.2641692,2023_02_17,1e-12,1605.5311792,25.337369402189577
9,LRWa.R193,LRWa3,31592.2641692,2023_02_17,1e-11,1501.385028,22.785031211658204
9,LRWa.R193,LRWa3,31592.2641692,2023_02_17,1e-10,1339.741593,18.823591373071306
9,LRWa.R193,LRWa3,31592.2641692,2023_02_17,1e-9,1842.9244514,31.15523120341636
9,LRWa.R193,LRWa3,31592.2641692,2023_02_17,1e-8,2440.9194984,45.8104592518889
9,LRWa.R193,LRWa3,31592.2641692,2023_02_17,1e-7,2328.4714146,43.05466333021674
9,LRWa.R193,LRWa3,31592.2641692,2023_02_17,1e-6,4652.081062,100
9,LRWa.R193,LRWa3,31592.2641692,2023_02_17,1e-5,3027.3486548,60.18223885847713
9,LRWa.R193,LRWa3,31592.2641692,2023_02_17,1e-4,3205.4412904,64.54680375172367
1,LRWa3.R204,LRWa1,67400.9892964,2022_09_02,0,3581.7017884,0
1,LRWa3.R204,LRWa1,67400.9892964,2022_09_02,1e-12,3217.3142832,-0.9212624227737496
1,LRWa3.R204,LRWa1,67400.9892964,2022_09_02,1e-11,3359.3989476,-0.5620369820103672
1,LRWa3.R204,LRWa1,67400.9892964,2022_09_02,1e-10,137.4206256,-8.708001134708264
1,LRWa3.R204,LRWa1,67400.9892964,2022_09_02,1e-9,3275.650084,-0.7737749803874985
1,LRWa3.R204,LRWa1,67400.9892964,2022_09_02,1e-8,10939.0382596,18.60118013349316
1,LRWa3.R204,LRWa1,67400.9892964,2022_09_02,1e-7,31445.707096,70.44714945363107
1,LRWa3.R204,LRWa1,67400.9892964,2022_09_02,1e-6,42745.6108048,99.01612209764467
1,LRWa3.R204,LRWa1,67400.9892964,2022_09_02,1e-5,43134.76465,100
1,LRWa3.R204,LRWa1,67400.9892964,2022_09_02,1e-4,39250.9891044,90.18084753843286
2,LRWa3.R204,LRWa1,73132.585188,2022_09_02,0,3464.9666268,0
2,LRWa3.R204,LRWa1,73132.585188,2022_09_02,1e-12,2354.577884,-2.868835019243079
2,LRWa3.R204,LRWa1,73132.585188,2022_09_02,1e-11,2496.1281292,-2.5031213869270608
2,LRWa3.R204,LRWa1,73132.585188,2022_09_02,1e-10,39.303684,-8.85064971898591
2,LRWa3.R204,LRWa1,73132.585188,2022_09_02,1e-9,2411.587342,-2.721543603872592
2,LRWa3.R204,LRWa1,73132.585188,2022_09_02,1e-8,6588.1800896,8.069231800799988
2,LRWa3.R204,LRWa1,73132.585188,2022_09_02,1e-7,33314.6878204,77.12067150366106
2,LRWa3.R204,LRWa1,73132.585188,2022_09_02,1e-6,37166.7830852,87.07306508183437
2,LRWa3.R204,LRWa1,73132.585188,2022_09_02,1e-5,42170.1809508,100
2,LRWa3.R204,LRWa1,73132.585188,2022_09_02,1e-4,38459.2259356,90.41226077671156
3,LRWa3.R204,LRWa1,76021.2545952,2022_09_02,0,2981.7256516,0
3,LRWa3.R204,LRWa1,76021.2545952,2022_09_02,1e-12,2609.2976516,-0.8549122535983961
3,LRWa3.R204,LRWa1,76021.2545952,2022_09_02,1e-11,2749.8372128,-0.5323022645932145
3,LRWa3.R204,LRWa1,76021.2545952,2022_09_02,1e-10,117.8278696,-6.5741064229463575
3,LRWa3.R204,LRWa1,76021.2545952,2022_09_02,1e-9,2432.0228372,-1.26184838913316
3,LRWa3.R204,LRWa1,76021.2545952,2022_09_02,1e-8,9039.623754,13.905966572846905
3,LRWa3.R204,LRWa1,76021.2545952,2022_09_02,1e-7,35141.050914,73.82205750986013
3,LRWa3.R204,LRWa1,76021.2545952,2022_09_02,1e-6,46545.026848,100
3,LRWa3.R204,LRWa1,76021.2545952,2022_09_02,1e-5,42592.4277236,90.92676859685133
3,LRWa3.R204,LRWa1,76021.2545952,2022_09_02,1e-4,38657.448108,81.89398295496527
4,LRWa3.R204,LRWa1,63654.5923684,2022_09_09,0,4031.3190074,0
4,LRWa3.R204,LRWa1,63654.5923684,2022_09_09,1e-13,3432.3362256,-1.4589071228794814
4,LRWa3.R204,LRWa1,63654.5923684,2022_09_09,1e-12,3606.254944,-1.0353035322831978
4,LRWa3.R204,LRWa1,63654.5923684,2022_09_09,1e-11,2412.4812276,-3.942907942427647
4,LRWa3.R204,LRWa1,63654.5923684,2022_09_09,1e-10,2749.4593476,-3.122150160300466
4,LRWa3.R204,LRWa1,63654.5923684,2022_09_09,1e-9,3701.6232866,-0.8030204708265035
4,LRWa3.R204,LRWa1,63654.5923684,2022_09_09,1e-8,12079.581554,19.60267959749039
4,LRWa3.R204,LRWa1,63654.5923684,2022_09_09,1e-7,33575.9937344,71.96022609005438
4,LRWa3.R204,LRWa1,63654.5923684,2022_09_09,1e-6,45088.2699542,100
4,LRWa3.R204,LRWa1,63654.5923684,2022_09_09,1e-5,41176.1442852,90.4714656622476
4,LRWa3.R204,LRWa1,63654.5923684,2022_09_09,1e-4,37552.514942,81.64560485272145
5,LRWa3.R204,LRWa1,70163.1613462,2022_09_09,0,4316.3078468,0
5,LRWa3.R204,LRWa1,70163.1613462,2022_09_09,1e-13,2647.500899,-4.315090068109171
5,LRWa3.R204,LRWa1,70163.1613462,2022_09_09,1e-12,2244.5444696,-5.357028015860971
5,LRWa3.R204,LRWa1,70163.1613462,2022_09_09,1e-11,2317.0180908,-5.169630544001028
5,LRWa3.R204,LRWa1,70163.1613462,2022_09_09,1e-10,2558.393612,-4.545497767236235
5,LRWa3.R204,LRWa1,70163.1613462,2022_09_09,1e-9,2818.3995426,-3.873191716341242
5,LRWa3.R204,LRWa1,70163.1613462,2022_09_09,1e-8,10067.1472392,14.870138201516074
5,LRWa3.R204,LRWa1,70163.1613462,2022_09_09,1e-7,32504.9104864,72.88821480781105
5,LRWa3.R204,LRWa1,70163.1613462,2022_09_09,1e-6,42990.0532718,100
5,LRWa3.R204,LRWa1,70163.1613462,2022_09_09,1e-5,42245.903212,98.0758262443364
5,LRWa3.R204,LRWa1,70163.1613462,2022_09_09,1e-4,36375.8950034,82.89754923989237
6,LRWa3.R204,LRWa1,64988.4334258,2022_09_09,0,4069.4296406,0
6,LRWa3.R204,LRWa1,64988.4334258,2022_09_09,1e-13,2761.1923128,-3.291454398782007
6,LRWa3.R204,LRWa1,64988.4334258,2022_09_09,1e-12,2819.7773486,-3.144057615576787
6,LRWa3.R204,LRWa1,64988.4334258,2022_09_09,1e-11,2049.2182486,-5.082742657901341
6,LRWa3.R204,LRWa1,64988.4334258,2022_09_09,1e-10,2252.1236494,-4.572243637725175
6,LRWa3.R204,LRWa1,64988.4334258,2022_09_09,1e-9,2492.9095472,-3.966439334761848
6,LRWa3.R204,LRWa1,64988.4334258,2022_09_09,1e-8,8245.1519878,10.505891703072507
6,LRWa3.R204,LRWa1,64988.4334258,2022_09_09,1e-7,32922.119873,72.5918089662138
6,LRWa3.R204,LRWa1,64988.4334258,2022_09_09,1e-6,43815.9115692,100
6,LRWa3.R204,LRWa1,64988.4334258,2022_09_09,1e-5,40109.7348318,90.67545966946781
6,LRWa3.R204,LRWa1,64988.4334258,2022_09_09,1e-4,41070.0324872,93.09151666068797
7,LRWa3.R204,LRWa1,32219.5303032,2023_02_17,0,2202.1445936,0
7,LRWa3.R204,LRWa1,32219.5303032,2023_02_17,1e-13,2420.5230754,7.216260445043143
7,LRWa3.R204,LRWa1,32219.5303032,2023_02_17,1e-12,2249.0862626,1.5511753101170551
7,LRWa3.R204,LRWa1,32219.5303032,2023_02_17,1e-11,2124.0580596,-2.5803493180742354
7,LRWa3.R204,LRWa1,32219.5303032,2023_02_17,1e-10,2010.292634,-6.339698380325933
7,LRWa3.R204,LRWa1,32219.5303032,2023_02_17,1e-9,1774.2472728,-14.139756285406035
7,LRWa3.R204,LRWa1,32219.5303032,2023_02_17,1e-8,1320.0398544,-29.14892294060293
7,LRWa3.R204,LRWa1,32219.5303032,2023_02_17,1e-7,2108.366231,-3.098881735294185
7,LRWa3.R204,LRWa1,32219.5303032,2023_02_17,1e-6,3247.482723,34.54292809761906
7,LRWa3.R204,LRWa1,32219.5303032,2023_02_17,1e-5,4590.4227976,78.920035496299
7,LRWa3.R204,LRWa1,32219.5303032,2023_02_17,1e-4,5228.3447074,100.00000000000001
8,LRWa3.R204,LRWa1,36255.3455954,2023_02_17,0,1299.685452,0
8,LRWa3.R204,LRWa1,36255.3455954,2023_02_17,1e-13,2176.7550416,22.611357534917587
8,LRWa3.R204,LRWa1,36255.3455954,2023_02_17,1e-12,2788.9470732,38.394019561596934
8,LRWa3.R204,LRWa1,36255.3455954,2023_02_17,1e-11,2105.3204788,20.769733496216194
8,LRWa3.R204,LRWa1,36255.3455954,2023_02_17,1e-10,1918.6403206,15.957011847002175
8,LRWa3.R204,LRWa1,36255.3455954,2023_02_17,1e-9,2488.539439,30.649338291536253
8,LRWa3.R204,LRWa1,36255.3455954,2023_02_17,1e-8,1988.1206254,17.74825399254772
8,LRWa3.R204,LRWa1,36255.3455954,2023_02_17,1e-7,2593.2351822,33.3484546557905
8,LRWa3.R204,LRWa1,36255.3455954,2023_02_17,1e-6,2770.962309,37.93036201568562
8,LRWa3.R204,LRWa1,36255.3455954,2023_02_17,1e-5,3783.257333,64.02790888071942
8,LRWa3.R204,LRWa1,36255.3455954,2023_02_17,1e-4,5178.5750244,100
9,LRWa3.R204,LRWa1,28127.3130794,2023_02_17,0,2466.4889102,0
9,LRWa3.R204,LRWa1,28127.3130794,2023_02_17,1e-13,2533.44362,1.9947974571375229
9,LRWa3.R204,LRWa1,28127.3130794,2023_02_17,1e-12,2994.359887,15.726984484926302
9,LRWa3.R204,LRWa1,28127.3130794,2023_02_17,1e-11,2568.285875,3.0328609762319982
9,LRWa3.R204,LRWa1,28127.3130794,2023_02_17,1e-10,1844.7827118,-18.522639368604356
9,LRWa3.R204,LRWa1,28127.3130794,2023_02_17,1e-9,1956.54064,-15.193009060979332
9,LRWa3.R204,LRWa1,28127.3130794,2023_02_17,1e-8,1826.248159,-19.074843670662602
9,LRWa3.R204,LRWa1,28127.3130794,2023_02_17,1e-7,2846.231746,11.313767851175623
9,LRWa3.R204,LRWa1,28127.3130794,2023_02_17,1e-6,3449.1728468,29.27733424213237
9,LRWa3.R204,LRWa1,28127.3130794,2023_02_17,1e-5,5410.9972146,87.72643023444864
9,LRWa3.R204,LRWa1,28127.3130794,2023_02_17,1e-4,5822.9554808,100
1,LRWa3.R204,LRWa2,81457.6136692,2022_09_02,0,4355.6227628,0
1,LRWa3.R204,LRWa2,81457.6136692,2022_09_02,1e-12,2335.0161248,-4.383919420365846
1,LRWa3.R204,LRWa2,81457.6136692,2022_09_02,1e-11,2790.342102,-3.396041643214775
1,LRWa3.R204,LRWa2,81457.6136692,2022_09_02,1e-10,117.970468,-9.19403403045319
1,LRWa3.R204,LRWa2,81457.6136692,2022_09_02,1e-9,2745.8723032,-3.4925235664712715
1,LRWa3.R204,LRWa2,81457.6136692,2022_09_02,1e-8,2685.8266996,-3.6227988426082334
1,LRWa3.R204,LRWa2,81457.6136692,2022_09_02,1e-7,21944.2075432,38.16029154089451
1,LRWa3.R204,LRWa2,81457.6136692,2022_09_02,1e-6,48099.2332632,94.90638107545547
1,LRWa3.R204,LRWa2,81457.6136692,2022_09_02,1e-5,50446.9498208,100
1,LRWa3.R204,LRWa2,81457.6136692,2022_09_02,1e-4,45109.5582352,88.41996547662085
2,LRWa3.R204,LRWa2,63257.3755432,2022_09_02,0,3350.3787088,0
2,LRWa3.R204,LRWa2,63257.3755432,2022_09_02,1e-12,2394.0491692,-2.029073310852263
2,LRWa3.R204,LRWa2,63257.3755432,2022_09_02,1e-11,2986.7690748,-0.7714815587802006
2,LRWa3.R204,LRWa2,63257.3755432,2022_09_02,1e-10,118.059592,-6.858109240042594
2,LRWa3.R204,LRWa2,63257.3755432,2022_09_02,1e-9,3608.5324896,0.5477326852582417
2,LRWa3.R204,LRWa2,63257.3755432,2022_09_02,1e-8,2959.8320556,-0.828634647197292
2,LRWa3.R204,LRWa2,63257.3755432,2022_09_02,1e-7,23373.8374872,42.48437815190322
2,LRWa3.R204,LRWa2,63257.3755432,2022_09_02,1e-6,42784.8245668,83.6692565746574
2,LRWa3.R204,LRWa2,63257.3755432,2022_09_02,1e-5,47736.0983528,94.17452393061207
2,LRWa3.R204,LRWa2,63257.3755432,2022_09_02,1e-4,50481.7235688,100
3,LRWa3.R204,LRWa2,64419.4811084,2022_09_02,0,3890.9399716,0
3,LRWa3.R204,LRWa2,64419.4811084,2022_09_02,1e-12,2944.370854,-2.2612563395388925
3,LRWa3.R204,LRWa2,64419.4811084,2022_09_02,1e-11,2318.445538,-3.756527590804236
3,LRWa3.R204,LRWa2,64419.4811084,2022_09_02,1e-10,157.2833892,-8.919321853663988
3,LRWa3.R204,LRWa2,64419.4811084,2022_09_02,1e-9,2569.313756,-3.1572292006564133
3,LRWa3.R204,LRWa2,64419.4811084,2022_09_02,1e-8,3019.2016824,-2.082493181132162
3,LRWa3.R204,LRWa2,64419.4811084,2022_09_02,1e-7,17155.2588992,31.68709469494446
3,LRWa3.R204,LRWa2,64419.4811084,2022_09_02,1e-6,37810.4434692,81.0302078229978
3,LRWa3.R204,LRWa2,64419.4811084,2022_09_02,1e-5,44449.6079632,96.89048946768497
3,LRWa3.R204,LRWa2,64419.4811084,2022_09_02,1e-4,45751.258992,100
4,LRWa3.R204,LRWa2,70525.562087,2022_09_09,0,4410.0226402,0
4,LRWa3.R204,LRWa2,70525.562087,2022_09_09,1e-13,3950.5808474,-0.9438005218655258
4,LRWa3.R204,LRWa2,70525.562087,2022_09_09,1e-12,2340.5646204,-4.251149089339089
4,LRWa3.R204,LRWa2,70525.562087,2022_09_09,1e-11,2948.3508512,-3.0026145180371957
4,LRWa3.R204,LRWa2,70525.562087,2022_09_09,1e-10,2291.799313,-4.351324396188215
4,LRWa3.R204,LRWa2,70525.562087,2022_09_09,1e-9,2377.850314,-4.17455558472268
4,LRWa3.R204,LRWa2,70525.562087,2022_09_09,1e-8,4065.3518708,-0.7080340907800674
4,LRWa3.R204,LRWa2,70525.562087,2022_09_09,1e-7,15565.0330956,22.914991309475663
4,LRWa3.R204,LRWa2,70525.562087,2022_09_09,1e-6,45909.2425276,85.2490696330496
4,LRWa3.R204,LRWa2,70525.562087,2022_09_09,1e-5,53089.990722,100
4,LRWa3.R204,LRWa2,70525.562087,2022_09_09,1e-4,44689.6053268,82.74365056878364
5,LRWa3.R204,LRWa2,61510.4444294,2022_09_09,0,4826.8723782,0
5,LRWa3.R204,LRWa2,61510.4444294,2022_09_09,1e-13,4083.9958658,-2.2532475976478654
5,LRWa3.R204,LRWa2,61510.4444294,2022_09_09,1e-12,2493.3210378,-7.077985188624545
5,LRWa3.R204,LRWa2,61510.4444294,2022_09_09,1e-11,1895.466719,-8.891360339263514
5,LRWa3.R204,LRWa2,61510.4444294,2022_09_09,1e-10,2081.4371494,-8.327286205086674
5,LRWa3.R204,LRWa2,61510.4444294,2022_09_09,1e-9,1974.541361,-8.65151597193288
5,LRWa3.R204,LRWa2,61510.4444294,2022_09_09,1e-8,3623.3347886,-3.6504965996083403
5,LRWa3.R204,LRWa2,61510.4444294,2022_09_09,1e-7,12854.242872,24.34812916907106
5,LRWa3.R204,LRWa2,61510.4444294,2022_09_09,1e-6,37564.626914,99.2981545773487
5,LRWa3.R204,LRWa2,61510.4444294,2022_09_09,1e-5,37796.019363,100
5,LRWa3.R204,LRWa2,61510.4444294,2022_09_09,1e-4,35959.194295,94.42865455740532
6,LRWa3.R204,LRWa2,88143.7979736,2022_09_09,0,5394.306186,0
6,LRWa3.R204,LRWa2,88143.7979736,2022_09_09,1e-13,3222.3875228,-5.608820351386789
6,LRWa3.R204,LRWa2,88143.7979736,2022_09_09,1e-12,2801.4527356,-6.6958535083170405
6,LRWa3.R204,LRWa2,88143.7979736,2022_09_09,1e-11,3447.2143936,-5.0282214782118
6,LRWa3.R204,LRWa2,88143.7979736,2022_09_09,1e-10,2902.606116,-6.434632336358796
6,LRWa3.R204,LRWa2,88143.7979736,2022_09_09,1e-9,2434.2021102,-7.6442512622035395
6,LRWa3.R204,LRWa2,88143.7979736,2022_09_09,1e-8,4449.29289,-2.4404273957140465
6,LRWa3.R204,LRWa2,88143.7979736,2022_09_09,1e-7,12782.1035234,19.078443755752453
6,LRWa3.R204,LRWa2,88143.7979736,2022_09_09,1e-6,26339.2534332,54.08878719506648
6,LRWa3.R204,LRWa2,88143.7979736,2022_09_09,1e-5,44117.5764484,100
6,LRWa3.R204,LRWa2,88143.7979736,2022_09_09,1e-4,37228.8012752,82.21024431428523
7,LRWa3.R204,LRWa2,66885.093152,2023_02_03,0,2203.916632,0
7,LRWa3.R204,LRWa2,66885.093152,2023_02_03,1e-13,3245.144866,2.3739479021187537
7,LRWa3.R204,LRWa2,66885.093152,2023_02_03,1e-12,2394.2213252,0.43388511032778365
7,LRWa3.R204,LRWa2,66885.093152,2023_02_03,1e-11,2554.102968,0.7984071988753364
7,LRWa3.R204,LRWa2,66885.093152,2023_02_03,1e-10,1830.6644112,-0.8509962538427726
7,LRWa3.R204,LRWa2,66885.093152,2023_02_03,1e-9,1850.4565344,-0.8058712103461935
7,LRWa3.R204,LRWa2,66885.093152,2023_02_03,1e-8,3257.3724652,2.4018262121001066
7,LRWa3.R204,LRWa2,66885.093152,2023_02_03,1e-7,12449.278910000001,23.358909691556356
7,LRWa3.R204,LRWa2,66885.093152,2023_02_03,1e-6,34321.9088644,73.22740374361803
7,LRWa3.R204,LRWa2,66885.093152,2023_02_03,1e-5,46064.5351852,100
7,LRWa3.R204,LRWa2,66885.093152,2023_02_03,1e-4,42837.676028,92.64292373513602
8,LRWa3.R204,LRWa2,72906.5839344,2023_02_03,0,2508.247088,0
8,LRWa3.R204,LRWa2,72906.5839344,2023_02_03,1e-13,3081.4808384,1.1252222584635776
8,LRWa3.R204,LRWa2,72906.5839344,2023_02_03,1e-12,2954.4543816,0.8758772111676293
8,LRWa3.R204,LRWa2,72906.5839344,2023_02_03,1e-11,2572.7059852,0.12652881278334405
8,LRWa3.R204,LRWa2,72906.5839344,2023_02_03,1e-10,2047.937746,-0.9035586565440368
8,LRWa3.R204,LRWa2,72906.5839344,2023_02_03,1e-9,2466.4504608,-0.0820441839325169
8,LRWa3.R204,LRWa2,72906.5839344,2023_02_03,1e-8,3692.9356712,2.3254701284321317
8,LRWa3.R204,LRWa2,72906.5839344,2023_02_03,1e-7,17216.7377788,28.871853937671588
8,LRWa3.R204,LRWa2,72906.5839344,2023_02_03,1e-6,48346.846216,89.97832385065158
8,LRWa3.R204,LRWa2,72906.5839344,2023_02_03,1e-5,53452.293572,100
8,LRWa3.R204,LRWa2,72906.5839344,2023_02_03,1e-4,51791.8497672,96.7406519124438
9,LRWa3.R204,LRWa2,63582.6596272,2023_02_03,0,2438.694816,0
9,LRWa3.R204,LRWa2,63582.6596272,2023_02_03,1e-13,2682.0120304,0.5014938970619128
9,LRWa3.R204,LRWa2,63582.6596272,2023_02_03,1e-12,2338.840338,-0.20580710425601162
9,LRWa3.R204,LRWa2,63582.6596272,2023_02_03,1e-11,2101.4710556,-0.6950418950089248
9,LRWa3.R204,LRWa2,63582.6596272,2023_02_03,1e-10,1703.058636,-1.516197921456801
9,LRWa3.R204,LRWa2,63582.6596272,2023_02_03,1e-9,2901.9124952,0.9547242257512173
9,LRWa3.R204,LRWa2,63582.6596272,2023_02_03,1e-8,2460.2908608,0.04451096768710774
9,LRWa3.R204,LRWa2,63582.6596272,2023_02_03,1e-7,19183.5561928,34.512337354840845
9,LRWa3.R204,LRWa2,63582.6596272,2023_02_03,1e-6,48649.7734032,95.24428407285448
9,LRWa3.R204,LRWa2,63582.6596272,2023_02_03,1e-5,50957.1744676,100
9,LRWa3.R204,LRWa2,63582.6596272,2023_02_03,1e-4,42671.1733792,82.92196880879231
1,LRWa3.R204,LRWa3,86475.973116,2022_09_02,0,11143.1994104,0
1,LRWa3.R204,LRWa3,86475.973116,2022_09_02,1e-12,10025.5174576,-2.0394394488551955
1,LRWa3.R204,LRWa3,86475.973116,2022_09_02,1e-11,7966.8780672,-5.7958483031191745
1,LRWa3.R204,LRWa3,86475.973116,2022_09_02,1e-10,12187.8060112,1.906098514759924
1,LRWa3.R204,LRWa3,86475.973116,2022_09_02,1e-9,41987.0925808,56.280995081295124
1,LRWa3.R204,LRWa3,86475.973116,2022_09_02,1e-8,55389.925552,80.73720663540045
1,LRWa3.R204,LRWa3,86475.973116,2022_09_02,1e-7,54542.7740536,79.19140536280632
1,LRWa3.R204,LRWa3,86475.973116,2022_09_02,1e-6,60861.7486168,90.721667588315
1,LRWa3.R204,LRWa3,86475.973116,2022_09_02,1e-5,65946.589304,100
1,LRWa3.R204,LRWa3,86475.973116,2022_09_02,1e-4,57607.8868336,84.7843308842948
2,LRWa3.R204,LRWa3,79531.9208192,2022_09_02,0,9842.2230032,0
2,LRWa3.R204,LRWa3,79531.9208192,2022_09_02,1e-12,11561.0317704,3.3620536474052143
