Replicate,Receptor,Peptide,ATP,Date,concentration,luminescence,norm_luminescence
3,GPR29.all,HIRa5,,2021.07.28,1e-11,582.968988,1.2472602862502242
3,GPR29.all,HIRa5,,2021.07.28,1e-10,237.8433148,-0.6786155053620723
3,GPR29.all,HIRa5,,2021.07.28,1e-9,291.623234,-0.37851194163175345
3,GPR29.all,HIRa5,,2021.07.28,1e-8,400.4399548,0.22870886106382027
3,GPR29.all,HIRa5,,2021.07.28,1e-7,509.9485392,0.8397904120658976
3,GPR29.all,HIRa5,,2021.07.28,1e-6,6084.730343,31.94827683648051
3,GPR29.all,HIRa5,,2021.07.28,1e-5,18074.85578,98.8557662255171
3,GPR29.all,HIRa5,,2021.07.28,1e-4,18279.90766,100
4,GPR29.all,HIRa5,,2021.04.28,0,427.1046408,0
4,GPR29.all,HIRa5,,2021.04.28,1e-12,324.5776352,-1.0836391712674107
4,GPR29.all,HIRa5,,2021.04.28,1e-11,285.877008,-1.4926778956611813
4,GPR29.all,HIRa5,,2021.04.28,1e-10,377.5063064,-0.524219913289459
4,GPR29.all,HIRa5,,2021.04.28,1e-9,269.1466688,-1.6695059498856644
4,GPR29.all,HIRa5,,2021.04.28,1e-8,215.5317072,-2.236178820274829
4,GPR29.all,HIRa5,,2021.04.28,1e-7,1221.367153,8.394802573744327
4,GPR29.all,HIRa5,,2021.04.28,1e-6,5463.58838,53.23213170334192
4,GPR29.all,HIRa5,,2021.04.28,1e-5,9888.464872,100
4,GPR29.all,HIRa5,,2021.04.28,1e-4,7898.320886,78.9655616384074
5,GPR29.all,HIRa5,,2021.04.28,0,320.6615476,0
5,GPR29.all,HIRa5,,2021.04.28,1e-12,251.3374248,-0.7194337977738167
5,GPR29.all,HIRa5,,2021.04.28,1e-11,323.2437876,0.0267980416473942
5,GPR29.all,HIRa5,,2021.04.28,1e-10,179.2602944,-1.467437833914475
5,GPR29.all,HIRa5,,2021.04.28,1e-9,215.203562,-1.0944247979115356
5,GPR29.all,HIRa5,,2021.04.28,1e-8,396.5445108,0.7875003129690777
5,GPR29.all,HIRa5,,2021.04.28,1e-7,807.3226752,5.050485301750634
5,GPR29.all,HIRa5,,2021.04.28,1e-6,6125.952056,60.24630430143003
5,GPR29.all,HIRa5,,2021.04.28,1e-5,9956.589553,100
5,GPR29.all,HIRa5,,2021.04.28,1e-4,9057.155587,90.66582932649605
6,GPR29.all,HIRa5,,2021.04.28,0,177.8252784,0
6,GPR29.all,HIRa5,,2021.04.28,1e-12,143.2066536,-1.6246962204353292
6,GPR29.all,HIRa5,,2021.04.28,1e-11,233.1031168,2.59425946701138
6,GPR29.all,HIRa5,,2021.04.28,1e-10,233.7601432,2.625094554048292
6,GPR29.all,HIRa5,,2021.04.28,1e-9,358.96618,8.50117357046973
6,GPR29.all,HIRa5,,2021.04.28,1e-8,35.711196,-6.669595163870143
6,GPR29.all,HIRa5,,2021.04.28,1e-7,375.7693632,9.289768391726824
6,GPR29.all,HIRa5,,2021.04.28,1e-6,2273.285555,98.34262369267742
6,GPR29.all,HIRa5,,2021.04.28,1e-5,1752.96736,73.92342709766326
6,GPR29.all,HIRa5,,2021.04.28,1e-4,2308.600519,100
7,GPR29.all,HIRa5,,2021.04.28,0,248.8641728,0
7,GPR29.all,HIRa5,,2021.04.28,1e-12,178.7803024,-3.014397469374975
7,GPR29.all,HIRa5,,2021.04.28,1e-11,358.628348,4.721098450506116
7,GPR29.all,HIRa5,,2021.04.28,1e-10,144.229236,-4.500483305187587
7,GPR29.all,HIRa5,,2021.04.28,1e-9,143.8132048,-4.518377342564568
7,GPR29.all,HIRa5,,2021.04.28,1e-8,215.261784,-1.4452819912136874
7,GPR29.all,HIRa5,,2021.04.28,1e-7,932.652768,29.410627569426435
7,GPR29.all,HIRa5,,2021.04.28,1e-6,1982.809722,74.57922979582591
7,GPR29.all,HIRa5,,2021.04.28,1e-5,2430.050174,93.81561727009587
7,GPR29.all,HIRa5,,2021.04.28,1e-4,2573.835286,100
8,GPR29.all,HIRa5,30359.1944868,2022.05.11,0,1130.1569748,0
8,GPR29.all,HIRa5,30359.1944868,2022.05.11,1e-13,2206.298016,3.5541203085183084
8,GPR29.all,HIRa5,30359.1944868,2022.05.11,1e-12,1508.1659104,1.2484322996539847
8,GPR29.all,HIRa5,30359.1944868,2022.05.11,1e-11,1346.2062948,0.713535908822256
8,GPR29.all,HIRa5,30359.1944868,2022.05.11,1e-10,1346.0082064,0.7128816915975912
8,GPR29.all,HIRa5,30359.1944868,2022.05.11,1e-9,1471.4957516,1.1273234940997041
8,GPR29.all,HIRa5,30359.1944868,2022.05.11,1e-8,1845.1114668,2.361246511749142
8,GPR29.all,HIRa5,30359.1944868,2022.05.11,1e-7,2908.8344436,5.874354264118385
8,GPR29.all,HIRa5,30359.1944868,2022.05.11,1e-6,14770.8570892,45.050497511865586
8,GPR29.all,HIRa5,30359.1944868,2022.05.11,1e-5,31408.846152,100
8,GPR29.all,HIRa5,30359.1944868,2022.05.11,1e-4,29112.781648,92.41689595423784
9,GPR29.all,HIRa5,34629.5894144,2022.05.11,0,1625.4142488,0
9,GPR29.all,HIRa5,34629.5894144,2022.05.11,1e-13,1474.641638,-0.40908366284986536
9,GPR29.all,HIRa5,34629.5894144,2022.05.11,1e-12,1814.1109108,0.5119810637284731
9,GPR29.all,HIRa5,34629.5894144,2022.05.11,1e-11,1404.8906896,-0.5983353665069328
9,GPR29.all,HIRa5,34629.5894144,2022.05.11,1e-10,1470.3916308,-0.4206149914067515
9,GPR29.all,HIRa5,34629.5894144,2022.05.11,1e-9,1803.756094,0.4838858655210059
9,GPR29.all,HIRa5,34629.5894144,2022.05.11,1e-8,1797.5894332,0.4671541781526479
9,GPR29.all,HIRa5,34629.5894144,2022.05.11,1e-7,3294.1518272,4.527700868777996
9,GPR29.all,HIRa5,34629.5894144,2022.05.11,1e-6,19573.6750624,48.69810396234246
9,GPR29.all,HIRa5,34629.5894144,2022.05.11,1e-5,38481.594168,100
9,GPR29.all,HIRa5,34629.5894144,2022.05.11,1e-4,37784.5051344,98.10862375013299
10,GPR29.all,HIRa5,33675.96316,2022.05.11,0,1403.160686,0
10,GPR29.all,HIRa5,33675.96316,2022.05.11,1e-13,1814.9085048,1.0958520917510803
10,GPR29.all,HIRa5,33675.96316,2022.05.11,1e-12,1815.3140584,1.0969314581510592
10,GPR29.all,HIRa5,33675.96316,2022.05.11,1e-11,1446.9606296,0.11657198319234752
10,GPR29.all,HIRa5,33675.96316,2022.05.11,1e-10,1462.1427552,0.15697866742075633
10,GPR29.all,HIRa5,33675.96316,2022.05.11,1e-9,1678.9970076,0.734128503430177
10,GPR29.all,HIRa5,33675.96316,2022.05.11,1e-8,1745.8436508,0.9120384532405976
10,GPR29.all,HIRa5,33675.96316,2022.05.11,1e-7,3310.0438664,5.075101376508597
10,GPR29.all,HIRa5,33675.96316,2022.05.11,1e-6,23199.6318288,58.010528299195556
10,GPR29.all,HIRa5,33675.96316,2022.05.11,1e-5,38976.46295,100
10,GPR29.all,HIRa5,33675.96316,2022.05.11,1e-4,37081.6962328,94.9571461568992
1,GPR29.all,HIRa3,,2021.07.28,0,358.6396338,0
1,GPR29.all,HIRa3,,2021.07.28,1e-13,217.4831932,-0.5640948621242369
1,GPR29.all,HIRa3,,2021.07.28,1e-12,507.077448,0.5931929707157272
1,GPR29.all,HIRa3,,2021.07.28,1e-11,526.3922116,0.6703793807979904
1,GPR29.all,HIRa3,,2021.07.28,1e-10,346.3375468,-0.049162078900602306
1,GPR29.all,HIRa3,,2021.07.28,1e-9,420.6460804,0.24779257536507232
1,GPR29.all,HIRa3,,2021.07.28,1e-8,419.862014,0.24465925869936245
1,GPR29.all,HIRa3,,2021.07.28,1e-7,1654.006608,5.176595921558246
1,GPR29.all,HIRa3,,2021.07.28,1e-6,14890.35567,58.07220923838456
1,GPR29.all,HIRa3,,2021.07.28,1e-5,25382.16849,100
1,GPR29.all,HIRa3,,2021.07.28,1e-4,21742.96711,85.45688179747548
2,GPR29.all,HIRa3,,2021.07.28,0,360.8135466,0
2,GPR29.all,HIRa3,,2021.07.28,1e-13,365.2159878,0.01733713208489115
2,GPR29.all,HIRa3,,2021.07.28,1e-12,274.0330292,-0.34174795850970036
2,GPR29.all,HIRa3,,2021.07.28,1e-11,257.7707646,-0.4057899335324785
2,GPR29.all,HIRa3,,2021.07.28,1e-10,528.0896856,0.6587455424716664
2,GPR29.all,HIRa3,,2021.07.28,1e-9,454.521765,0.3690297464599024
2,GPR29.all,HIRa3,,2021.07.28,1e-8,510.3313976,0.5888121190207096
2,GPR29.all,HIRa3,,2021.07.28,1e-7,1743.423054,5.444816310464317
2,GPR29.all,HIRa3,,2021.07.28,1e-6,18577.03772,71.73680924624799
2,GPR29.all,HIRa3,,2021.07.28,1e-5,25753.94765,100
2,GPR29.all,HIRa3,,2021.07.28,1e-4,21352.58427,82.66711244827916
3,GPR29.all,HIRa3,,2021.07.28,0,542.4165436,0
3,GPR29.all,HIRa3,,2021.07.28,1e-13,290.7077632,-1.2975211889776121
3,GPR29.all,HIRa3,,2021.07.28,1e-12,290.3607112,-1.2993101902312094
3,GPR29.all,HIRa3,,2021.07.28,1e-11,400.642308,-0.730825021081005
3,GPR29.all,HIRa3,,2021.07.28,1e-10,256.833564,-1.4721376292615065
3,GPR29.all,HIRa3,,2021.07.28,1e-9,400.5761408,-0.7311661031198552
3,GPR29.all,HIRa3,,2021.07.28,1e-8,438.2214788,-0.5371100052610455
3,GPR29.all,HIRa3,,2021.07.28,1e-7,2200.538431,8.547370812373341
3,GPR29.all,HIRa3,,2021.07.28,1e-6,13761.14259,68.14055953565878
3,GPR29.all,HIRa3,,2021.07.28,1e-5,19941.62039,100
3,GPR29.all,HIRa3,,2021.07.28,1e-4,14753.38337,73.25541263920063
4,GPR29.all,HIRa3,,2021.04.28,0,142.3658592,0
4,GPR29.all,HIRa3,,2021.04.28,1e-12,107.917656,-0.25407797294094675
4,GPR29.all,HIRa3,,2021.04.28,1e-11,250.298328,0.7960723735865557
4,GPR29.all,HIRa3,,2021.04.28,1e-10,663.2967964,3.842205522231814
4,GPR29.all,HIRa3,,2021.04.28,1e-9,826.717364,5.047538825440701
4,GPR29.all,HIRa3,,2021.04.28,1e-8,681.4160324,3.9758467088966274
4,GPR29.all,HIRa3,,2021.04.28,1e-7,4531.962303,32.37613758820061
4,GPR29.all,HIRa3,,2021.04.28,1e-6,13585.26501,99.15015151457416
4,GPR29.all,HIRa3,,2021.04.28,1e-5,13700.48851,100
4,GPR29.all,HIRa3,,2021.04.28,1e-4,11521.89759,83.93147063121272
5,GPR29.all,HIRa3,,2021.04.28,0,392.5727236,0
5,GPR29.all,HIRa3,,2021.04.28,1e-12,268.7981536,-1.0194794897018669
5,GPR29.all,HIRa3,,2021.04.28,1e-11,286.9286656,-0.8701460270867789
5,GPR29.all,HIRa3,,2021.04.28,1e-10,305.6588028,-0.7158737018853911
5,GPR29.all,HIRa3,,2021.04.28,1e-9,357.8286332,-0.2861725760885093
5,GPR29.all,HIRa3,,2021.04.28,1e-8,1062.148034,5.5150124598579575
5,GPR29.all,HIRa3,,2021.04.28,1e-7,5227.115969,39.820115559779346
5,GPR29.all,HIRa3,,2021.04.28,1e-6,12121.44438,96.6058221090597
5,GPR29.all,HIRa3,,2021.04.28,1e-5,12533.53007,100.00000000000001
5,GPR29.all,HIRa3,,2021.04.28,1e-4,9645.760198,76.21464445012424
6,GPR29.all,HIRa3,,2021.04.28,0,250.0923656,0
6,GPR29.all,HIRa3,,2021.04.28,1e-12,107.2664856,-4.086641611626899
6,GPR29.all,HIRa3,,2021.04.28,1e-11,288.4140304,1.096488325494636
6,GPR29.all,HIRa3,,2021.04.28,1e-10,287.1230904,1.0595509782707748
6,GPR29.all,HIRa3,,2021.04.28,1e-9,502.5083288,7.222315582106016
6,GPR29.all,HIRa3,,2021.04.28,1e-8,950.7966896,20.04907967593336
6,GPR29.all,HIRa3,,2021.04.28,1e-7,1985.856804,49.66499896200629
6,GPR29.all,HIRa3,,2021.04.28,1e-6,3438.182754,91.22004249414184
6,GPR29.all,HIRa3,,2021.04.28,1e-5,3273.991262,86.52207190588217
6,GPR29.all,HIRa3,,2021.04.28,1e-4,3745.037447,99.99999999999999
7,GPR29.all,HIRa3,,2021.04.28,0,337.555128,0
7,GPR29.all,HIRa3,,2021.04.28,1e-12,322.1537856,-0.4742732201866309
7,GPR29.all,HIRa3,,2021.04.28,1e-11,323.3077472,-0.4387378058188731
7,GPR29.all,HIRa3,,2021.04.28,1e-10,232.969272,-3.2206459296103422
7,GPR29.all,HIRa3,,2021.04.28,1e-9,357.614176,0.6177039015013496
7,GPR29.all,HIRa3,,2021.04.28,1e-8,825.9700752,15.040385687148074
7,GPR29.all,HIRa3,,2021.04.28,1e-7,3584.911661,100
7,GPR29.all,HIRa3,,2021.04.28,1e-6,2394.628825,63.34609939179104
7,GPR29.all,HIRa3,,2021.04.28,1e-5,3404.894097,94.45648908056009
7,GPR29.all,HIRa3,,2021.04.28,1e-4,2544.137075,67.95009801284422
8,GPR29.all,HIRa3,28766.1100964,2022.05.11,0,1520.0004828,0
8,GPR29.all,HIRa3,28766.1100964,2022.05.11,1e-13,1195.400177,-0.8925215456056612
8,GPR29.all,HIRa3,28766.1100964,2022.05.11,1e-12,1347.0299738,-0.4756000018434913
8,GPR29.all,HIRa3,28766.1100964,2022.05.11,1e-11,1538.0380268,0.04959606125488109
8,GPR29.all,HIRa3,28766.1100964,2022.05.11,1e-10,2039.2942228,1.4278509390367433
8,GPR29.all,HIRa3,28766.1100964,2022.05.11,1e-9,1917.1148514,1.0919063343811795
8,GPR29.all,HIRa3,28766.1100964,2022.05.11,1e-8,2060.3213344,1.4856671203819884
8,GPR29.all,HIRa3,28766.1100964,2022.05.11,1e-7,7692.4895146,16.971886201150106
8,GPR29.all,HIRa3,28766.1100964,2022.05.11,1e-6,29609.1691296,77.23402525340444
8,GPR29.all,HIRa3,28766.1100964,2022.05.11,1e-5,37888.9046732,100
8,GPR29.all,HIRa3,28766.1100964,2022.05.11,1e-4,27212.9391502,70.64534728044393
9,GPR29.all,HIRa3,47639.3574418,2022.05.11,0,1191.1207916,0
9,GPR29.all,HIRa3,47639.3574418,2022.05.11,1e-13,1525.9176422,0.7328403156858138
9,GPR29.all,HIRa3,47639.3574418,2022.05.11,1e-12,1786.7958586,1.3038793625570868
9,GPR29.all,HIRa3,47639.3574418,2022.05.11,1e-11,1577.2229062,0.8451429427825812
9,GPR29.all,HIRa3,47639.3574418,2022.05.11,1e-10,1638.9592544,0.9802782788023082
9,GPR29.all,HIRa3,47639.3574418,2022.05.11,1e-9,2341.1873828,2.517392748003095
9,GPR29.all,HIRa3,47639.3574418,2022.05.11,1e-8,2744.9972522,3.401296379825799
9,GPR29.all,HIRa3,47639.3574418,2022.05.11,1e-7,10513.834922,20.406586125666898
9,GPR29.all,HIRa3,47639.3574418,2022.05.11,1e-6,34341.8667396,72.56401331796918
9,GPR29.all,HIRa3,47639.3574418,2022.05.11,1e-5,46875.950547,100
9,GPR29.all,HIRa3,47639.3574418,2022.05.11,1e-4,42220.5274058,89.80969576525625
10,GPR29.all,HIRa3,46427.7518118,2022.05.11,0,1265.6149712,0
10,GPR29.all,HIRa3,46427.7518118,2022.05.11,1e-13,1419.2315666,0.26856440344410204
10,GPR29.all,HIRa3,46427.7518118,2022.05.11,1e-12,1738.9063756,0.8274446087477035
10,GPR29.all,HIRa3,46427.7518118,2022.05.11,1e-11,1428.2612168,0.2843507357277815
10,GPR29.all,HIRa3,46427.7518118,2022.05.11,1e-10,1775.1926726,0.8908831173386865
10,GPR29.all,HIRa3,46427.7518118,2022.05.11,1e-9,1367.27469,0.17772937658672505
10,GPR29.all,HIRa3,46427.7518118,2022.05.11,1e-8,2009.1081402,1.299832214594504
10,GPR29.all,HIRa3,46427.7518118,2022.05.11,1e-7,10834.0065586,16.72820161062914
10,GPR29.all,HIRa3,46427.7518118,2022.05.11,1e-6,42408.4111814,71.92901581657253
10,GPR29.all,HIRa3,46427.7518118,2022.05.11,1e-5,58464.779652,100
10,GPR29.all,HIRa3,46427.7518118,2022.05.11,1e-4,42995.7687778,72.95587975711739
1,GPR28.all,PRGa,9742.4967926,2022.01.27,0,429.789999599999,0
1,GPR28.all,PRGa,9742.4967926,2022.01.27,1e-12,343.7725752,-1.7463842262249525
1,GPR28.all,PRGa,9742.4967926,2022.01.27,1e-11,530.978948599999,2.054406832505474
1,GPR28.all,PRGa,9742.4967926,2022.01.27,1e-10,666.0531126,4.796774335665995
1,GPR28.all,PRGa,9742.4967926,2022.01.27,1e-9,1172.1088556,15.071062055047634
1,GPR28.all,PRGa,9742.4967926,2022.01.27,1e-8,3124.58104979999,54.711479864322605
1,GPR28.all,PRGa,9742.4967926,2022.01.27,1e-7,4910.92986019999,90.97914780228872
1,GPR28.all,PRGa,9742.4967926,2022.01.27,1e-6,5217.63563359999,97.20609691747161
1,GPR28.all,PRGa,9742.4967926,2022.01.27,1e-5,5108.69167239999,94.99424255529722
1,GPR28.all,PRGa,9742.4967926,2022.01.27,1e-4,5355.24816099999,100
2,GPR28.all,PRGa,11424.5955794,2022.01.27,0,431.456376,0
2,GPR28.all,PRGa,11424.5955794,2022.01.27,1e-12,414.9796558,-0.2549515071202757
2,GPR28.all,PRGa,11424.5955794,2022.01.27,1e-11,300.154872,-2.031685670790169
2,GPR28.all,PRGa,11424.5955794,2022.01.27,1e-10,328.7538248,-1.589161550096438
2,GPR28.all,PRGa,11424.5955794,2022.01.27,1e-9,1603.56667439999,18.136575936288203
2,GPR28.all,PRGa,11424.5955794,2022.01.27,1e-8,4145.6331112,57.47108313159956
2,GPR28.all,PRGa,11424.5955794,2022.01.27,1e-7,5452.07976379999,77.68630430484053
2,GPR28.all,PRGa,11424.5955794,2022.01.27,1e-6,6213.31174119999,89.46518004895117
2,GPR28.all,PRGa,11424.5955794,2022.01.27,1e-5,6894.1442754,100.00000000000001
2,GPR28.all,PRGa,11424.5955794,2022.01.27,1e-4,5577.93459859999,79.63371127790022
3,GPR28.all,PRGa,11481.4915147999,2022.01.27,0,518.1727238,0
3,GPR28.all,PRGa,11481.4915147999,2022.01.27,1e-12,373.320206,-2.2286635536241324
3,GPR28.all,PRGa,11481.4915147999,2022.01.27,1e-11,385.148312799999,-2.04667934697107
3,GPR28.all,PRGa,11481.4915147999,2022.01.27,1e-10,830.7392564,4.809068215508018
3,GPR28.all,PRGa,11481.4915147999,2022.01.27,1e-9,1997.03856779999,22.753449213586055
3,GPR28.all,PRGa,11481.4915147999,2022.01.27,1e-8,4338.3549428,58.77634030112982
3,GPR28.all,PRGa,11481.4915147999,2022.01.27,1e-7,6401.57527059999,90.52051718877708
3,GPR28.all,PRGa,11481.4915147999,2022.01.27,1e-6,7017.6965108,100
3,GPR28.all,PRGa,11481.4915147999,2022.01.27,1e-5,5829.8572938,81.72421155876292
3,GPR28.all,PRGa,11481.4915147999,2022.01.27,1e-4,5999.45082979999,84.33353405003838
4,GPR28.all,PRGa,9721.488992,2021.10.13,0,829.0046878,0
4,GPR28.all,PRGa,9721.488992,2021.10.13,1e-12,796.9677922,-0.3168624925322928
4,GPR28.all,PRGa,9721.488992,2021.10.13,1e-11,712.1488671,-1.1557682453448648
4,GPR28.all,PRGa,9721.488992,2021.10.13,1e-10,767.9035927,-0.6043233879951411
4,GPR28.all,PRGa,9721.488992,2021.10.13,1e-9,1189.42079,3.564713195615158
4,GPR28.all,PRGa,9721.488992,2021.10.13,1e-8,2824.9062949999998,19.740563068370435
4,GPR28.all,PRGa,9721.488992,2021.10.13,1e-7,6790.253775,58.96002746208785
4,GPR28.all,PRGa,9721.488992,2021.10.13,1e-6,9728.138916,88.01732502842397
4,GPR28.all,PRGa,9721.488992,2021.10.13,1e-5,9783.419959,88.56408490470751
4,GPR28.all,PRGa,9721.488992,2021.10.13,1e-4,10939.66668,100
5,GPR28.all,PRGa,9807.305519,2021.10.13,0,658.7096671,0
5,GPR28.all,PRGa,9807.305519,2021.10.13,1e-12,934.1669443,2.683741582084491
5,GPR28.all,PRGa,9807.305519,2021.10.13,1e-11,907.7194971,2.4260678168018655
5,GPR28.all,PRGa,9807.305519,2021.10.13,1e-10,624.8470707,-0.3299185229731324
5,GPR28.all,PRGa,9807.305519,2021.10.13,1e-9,813.2345422,1.5055141653461546
5,GPR28.all,PRGa,9807.305519,2021.10.13,1e-8,2710.877618,19.99398425496183
5,GPR28.all,PRGa,9807.305519,2021.10.13,1e-7,8068.259461,72.19020346293834
5,GPR28.all,PRGa,9807.305519,2021.10.13,1e-6,9772.646835,88.79581037984137
5,GPR28.all,PRGa,9807.305519,2021.10.13,1e-5,9996.551306,90.97728020828607
5,GPR28.all,PRGa,9807.305519,2021.10.13,1e-4,10922.63668,100
6,GPR28.all,PRGa,10407.40361,2021.10.13,0,817.3687668,0
6,GPR28.all,PRGa,10407.40361,2021.10.13,1e-12,766.0468031,-0.47757137548934053
6,GPR28.all,PRGa,10407.40361,2021.10.13,1e-11,854.9900316,0.3500808987592323
6,GPR28.all,PRGa,10407.40361,2021.10.13,1e-10,766.0686369,-0.4773682032576797
6,GPR28.all,PRGa,10407.40361,2021.10.13,1e-9,932.8427129,1.0745312006087369
6,GPR28.all,PRGa,10407.40361,2021.10.13,1e-8,2592.463803,16.517968467023703
6,GPR28.all,PRGa,10407.40361,2021.10.13,1e-7,6915.373658,56.74437168177008
6,GPR28.all,PRGa,10407.40361,2021.10.13,1e-6,10479.94083,89.91409327128495
6,GPR28.all,PRGa,10407.40361,2021.10.13,1e-5,11563.81764,100
6,GPR28.all,PRGa,10407.40361,2021.10.13,1e-4,11225.54832,96.85226883790801
7,GPR28.all,PRGa,9557.9257228,2022.04.08,0,1431.8793572,0
7,GPR28.all,PRGa,9557.9257228,2022.04.08,1e-12,813.6142048,-9.890501921164748
7,GPR28.all,PRGa,9557.9257228,2022.04.08,1e-11,860.4599704,-9.141101550034866
7,GPR28.all,PRGa,9557.9257228,2022.04.08,1e-10,921.9451992,-8.157510980181401
7,GPR28.all,PRGa,9557.9257228,2022.04.08,1e-9,1845.8170078,6.621837107605555
7,GPR28.all,PRGa,9557.9257228,2022.04.08,1e-8,5763.0452104,69.28646071296474
7,GPR28.all,PRGa,9557.9257228,2022.04.08,1e-7,6768.1102906,85.36467257405054
7,GPR28.all,PRGa,9557.9257228,2022.04.08,1e-6,7682.9792238,100
7,GPR28.all,PRGa,9557.9257228,2022.04.08,1e-5,6491.3677176,80.93757048152678
7,GPR28.all,PRGa,9557.9257228,2022.04.08,1e-4,7613.3257064,98.88573980761109
8,GPR28.all,PRGa,11250.105074,2022.04.08,0,780.5822492,0
8,GPR28.all,PRGa,11250.105074,2022.04.08,1e-12,1027.4092628,3.231450381592228
8,GPR28.all,PRGa,11250.105074,2022.04.08,1e-11,1465.08977,8.961547834778443
8,GPR28.all,PRGa,11250.105074,2022.04.08,1e-10,1006.5391064,2.95821904487978
8,GPR28.all,PRGa,11250.105074,2022.04.08,1e-9,2188.219423,18.428735234753958
8,GPR28.all,PRGa,11250.105074,2022.04.08,1e-8,5758.6903302,65.17321189172625
8,GPR28.all,PRGa,11250.105074,2022.04.08,1e-7,8391.3375598,99.63973470302295
8,GPR28.all,PRGa,11250.105074,2022.04.08,1e-6,8418.855608,100
8,GPR28.all,PRGa,11250.105074,2022.04.08,1e-5,7380.5362632,86.40636049502261
8,GPR28.all,PRGa,11250.105074,2022.04.08,1e-4,7956.9452732,93.95268651562678
9,GPR28.all,PRGa,10653.8835564,2022.04.08,0,1051.0654652,0
9,GPR28.all,PRGa,10653.8835564,2022.04.08,1e-12,906.6419598,-1.590511423226739
9,GPR28.all,PRGa,10653.8835564,2022.04.08,1e-11,954.1080168,-1.0677758362117498
9,GPR28.all,PRGa,10653.8835564,2022.04.08,1e-10,909.7923058,-1.5558172002452446
9,GPR28.all,PRGa,10653.8835564,2022.04.08,1e-9,1998.940526,10.438786316802274
9,GPR28.all,PRGa,10653.8835564,2022.04.08,1e-8,5879.6205546,53.17605334464
9,GPR28.all,PRGa,10653.8835564,2022.04.08,1e-7,9115.7664918,88.81517639521095
9,GPR28.all,PRGa,10653.8835564,2022.04.08,1e-6,10131.3841156,100
9,GPR28.all,PRGa,10653.8835564,2022.04.08,1e-5,9009.6255372,87.64626417212146
9,GPR28.all,PRGa,10653.8835564,2022.04.08,1e-4,8341.9759724,80.29355343029536
1,GPR32.all,PRGa,38665.0046314,2022.02.17,0,1413.989251,0
1,GPR32.all,PRGa,38665.0046314,2022.02.17,1e-12,1505.8612622,0.43085483911173217
1,GPR32.all,PRGa,38665.0046314,2022.02.17,1e-11,2274.8523316,4.037214590651552
1,GPR32.all,PRGa,38665.0046314,2022.02.17,1e-10,2696.5358266,6.014795923869363
1,GPR32.all,PRGa,38665.0046314,2022.02.17,1e-9,4300.5650032,13.537258138286596
1,GPR32.all,PRGa,38665.0046314,2022.02.17,1e-8,7781.8088134,29.863348338785357
1,GPR32.all,PRGa,38665.0046314,2022.02.17,1e-7,12585.5557663,52.39161993631845
1,GPR32.all,PRGa,38665.0046314,2022.02.17,1e-6,21190.0589205,92.74440827431043
1,GPR32.all,PRGa,38665.0046314,2022.02.17,1e-5,19619.8512545,85.38055978041312
1,GPR32.all,PRGa,38665.0046314,2022.02.17,1e-4,22737.1827863,100
2,GPR32.all,PRGa,45600.240915,2022.02.17,0,1172.626304,0
2,GPR32.all,PRGa,45600.240915,2022.02.17,1e-12,1553.0622178,1.399224374536351
2,GPR32.all,PRGa,45600.240915,2022.02.17,1e-11,2976.6082007,6.63495571664653
2,GPR32.all,PRGa,45600.240915,2022.02.17,1e-10,4340.3157935,11.650604435313983
2,GPR32.all,PRGa,45600.240915,2022.02.17,1e-9,5992.8842561,17.728669070072932
2,GPR32.all,PRGa,45600.240915,2022.02.17,1e-8,12836.8479516,42.90042723962321
2,GPR32.all,PRGa,45600.240915,2022.02.17,1e-7,20538.694351,71.22743533760448
2,GPR32.all,PRGa,45600.240915,2022.02.17,1e-6,23625.1735512,82.57935236689336
2,GPR32.all,PRGa,45600.240915,2022.02.17,1e-5,24139.1879535,84.46987178020775
2,GPR32.all,PRGa,45600.240915,2022.02.17,1e-4,28361.683379,100
3,GPR32.all,PRGa,53494.5474455,2022.02.17,0,1517.567919,0
3,GPR32.all,PRGa,53494.5474455,2022.02.17,1e-12,1766.1771779,0.9217172671649124
3,GPR32.all,PRGa,53494.5474455,2022.02.17,1e-11,2926.1212888,5.222202778820094
3,GPR32.all,PRGa,53494.5474455,2022.02.17,1e-10,4025.8695118,9.299512413859711
3,GPR32.all,PRGa,53494.5474455,2022.02.17,1e-9,6407.6184809,18.129831769562916
3,GPR32.all,PRGa,53494.5474455,2022.02.17,1e-8,13222.0541033,43.39430907399109
3,GPR32.all,PRGa,53494.5474455,2022.02.17,1e-7,22129.1174325,76.41719046859481
3,GPR32.all,PRGa,53494.5474455,2022.02.17,1e-6,24869.7657186,86.57812678971706
3,GPR32.all,PRGa,53494.5474455,2022.02.17,1e-5,25023.5601112,87.14831853510807
3,GPR32.all,PRGa,53494.5474455,2022.02.17,1e-4,28489.9669134,100
4,GPR32.all,PRGa,9417.70539779999,2021.10.15,0,687.033743,0
4,GPR32.all,PRGa,9417.70539779999,2021.10.15,1e-12,544.4826165,-2.191451515155832
4,GPR32.all,PRGa,9417.70539779999,2021.10.15,1e-11,753.1821452,1.0169054414756065
4,GPR32.all,PRGa,9417.70539779999,2021.10.15,1e-10,745.906804499999,0.905060962994462
4,GPR32.all,PRGa,9417.70539779999,2021.10.15,1e-9,1488.2123029,12.316591331905204
4,GPR32.all,PRGa,9417.70539779999,2021.10.15,1e-8,2571.50812629999,28.97019717732722
